ORDER_ID,PROFILE_ID,SUBMITTED_DATE,TAXONOMY_0,Hour
248670184,451960427,9/8/2017 12:55,Home & Kitchen,17
249344828,465312797,9/11/2017 20:37,Other,13
249558445,300369731,9/12/2017 20:02,Home & Kitchen,16
250651076,163327978,9/18/2017 15:25,Sports & Fitness,14
252335767,1066927,9/28/2017 9:38,Other,18
253670913,158535338,10/4/2017 16:08,Home & Kitchen,10
254318461,475119942,10/7/2017 11:20,Electronics,13
255244198,476333518,10/11/2017 15:15,Home & Kitchen,10
255456909,158535338,10/12/2017 11:19,0,15
256853271,478401967,10/17/2017 10:28,Other,21
257204180,158535338,10/18/2017 17:16,Home & Kitchen,12
257774348,386276983,11/1/2017 14:10,Home & Kitchen,11
258464405,480371230,1/4/2018 17:33,Other,5
258753325,1090327,10/25/2017 11:08,Other,15
259632308,481936450,10/28/2017 12:18,Other,14
259632308,481936450,10/28/2017 12:18,Other,17
259632308,481936450,10/28/2017 12:18,Other,17
259954122,482289941,10/29/2017 21:30,Home & Kitchen,6
260287202,158535338,10/31/2017 12:47,0,15
260287943,158535338,10/31/2017 16:42,Home & Kitchen,17
260529970,1074517,12/15/2017 22:53,Other,18
260546304,158535338,11/1/2017 14:36,Home & Kitchen,12
261473110,451314514,11/5/2017 22:35,Home & Kitchen,15
262740752,485824083,11/11/2017 11:22,0,18
263709655,158535338,11/15/2017 17:16,Home & Kitchen,22
265863397,1116032,11/30/2017 8:08,Other,9
266071389,487332340,11/25/2017 8:40,Home & Kitchen,9
267153790,132009169,11/30/2017 11:30,0,17
267483070,490844921,11/30/2017 16:18,0,22
267796197,492199808,12/1/2017 18:35,Home & Kitchen,23
268549005,217546289,12/4/2017 10:00,Home & Kitchen,8
268827721,158535338,12/5/2017 13:57,0,10
270023019,158535338,12/9/2017 15:25,0,12
270787999,275061659,12/26/2017 18:49,Health & Beauty,16
271508964,220062846,12/15/2017 11:39,Home & Kitchen,11
272729739,158535338,12/20/2017 15:39,Home & Kitchen,17
275484714,1063964,1/30/2018 10:26,0,12
277784889,158535338,1/12/2018 11:45,Home & Kitchen,15
279428440,158535338,1/19/2018 23:56,Home & Kitchen,15
280904197,436611509,1/26/2018 16:33,Home & Kitchen,18
282437200,510727315,2/2/2018 2:14,Health & Beauty,22
285636930,158535338,2/15/2018 14:04,Home & Kitchen,6
285952498,1080935,2/16/2018 16:57,Fashion,7
286188080,447619807,2/19/2018 15:44,Electronics,12
287337028,516772981,2/21/2018 15:40,Electronics,8
287926154,517427779,2/23/2018 13:25,0,19
289118596,1080395,2/27/2018 19:25,Brands,12
103192465,126046537,12/28/2017 17:27,Brands,10
108871066,140469107,12/18/2017 13:02,Fashion,13
159741229,221024043,10/7/2017 8:32,0,14
199137149,1056307,10/16/2017 14:52,Other,17
218379643,1188112,11/21/2017 18:25,Home & Kitchen,16
223060867,1134732,10/28/2017 12:09,Home & Kitchen,11
238002396,1120314,10/7/2017 21:59,Electronics,17
241088831,1091469,8/2/2017 11:37,Home & Kitchen,17
242451204,458464779,8/8/2017 23:15,Baby & Kids,23
244832574,158535338,8/21/2017 12:42,0,15
245281175,135957054,9/29/2017 9:16,0,9
245600274,141771945,9/14/2017 23:05,0,11
245643558,462895629,8/28/2017 9:31,Other,14
245960508,1075319,8/26/2017 17:30,Other,14
246115417,1067371,8/27/2017 11:16,Electronics,19
247919181,454477324,9/4/2017 17:46,Electronics,13
249224976,163327978,9/11/2017 15:01,Electronics,16
249625597,158535338,9/13/2017 10:56,Home & Kitchen,10
250567889,158535338,9/18/2017 13:35,0,13
251912574,158535338,9/26/2017 10:42,Electronics,16
252210748,1081643,10/17/2017 17:05,Other,16
252414233,244371439,9/29/2017 16:37,0,14
252612932,472860221,9/29/2017 16:18,Other,17
255006484,158535338,10/10/2017 17:42,Home & Kitchen,9
259036479,1068804,1/26/2018 11:13,Home & Kitchen,15
260287010,158535338,10/31/2017 11:30,Home & Kitchen,11
260601189,483104821,11/1/2017 18:44,Other,14
261615130,305065255,11/25/2017 10:41,Phones & Tabs,23
262075109,49395149,12/12/2017 12:15,Electronics,21
263282945,486483005,11/13/2017 18:08,Home & Kitchen,15
263582690,1157130,11/24/2017 18:42,Other,13
263747446,487016761,11/15/2017 17:49,Electronics,15
263914285,487282374,11/16/2017 9:49,Electronics,16
264494360,1080879,11/18/2017 17:09,0,17
265229284,486679367,11/21/2017 15:12,Home & Kitchen,16
266109579,1161729,11/25/2017 12:18,Phones & Tabs,17
266307991,459401911,11/26/2017 10:42,Other,17
269200756,1160197,12/6/2017 14:14,Health & Beauty,19
269648239,158535338,12/8/2017 9:53,Home & Kitchen,15
271932329,497473760,1/4/2018 20:28,0,15
272817665,1103398,12/20/2017 17:15,Home & Kitchen,11
275487915,501898231,1/1/2018 18:39,Electronics,15
276425403,1068233,1/6/2018 9:37,Electronics,13
276830227,158535338,1/8/2018 10:13,Home & Kitchen,11
279585301,158535338,1/20/2018 15:37,Home & Kitchen,11
279665280,507267274,1/20/2018 14:26,Health & Beauty,16
281512061,158535338,1/29/2018 14:41,Home & Kitchen,18
281839525,1103048,1/30/2018 22:26,Home & Kitchen,12
282126337,158535338,2/1/2018 16:53,Home & Kitchen,12
284474220,513248562,2/12/2018 14:12,Electronics,16
284821865,513703024,2/12/2018 9:21,Home & Kitchen,14
285070147,158535338,2/13/2018 9:40,Home & Kitchen,12
288734525,336013574,2/26/2018 11:56,Home & Kitchen,17
145683485,231443925,1/12/2018 10:37,Home & Kitchen,14
195207331,1052630,12/29/2017 9:49,0,14
217847052,306988012,10/7/2017 16:27,Phones & Tabs,12
223852963,1166001,9/5/2017 20:12,Home & Kitchen,12
236208025,213144941,12/27/2017 12:46,Electronics,9
238775441,133686404,10/26/2017 18:24,Home & Kitchen,12
240664295,1069096,8/8/2017 14:04,Baby & Kids,10
240664295,1069096,8/8/2017 14:04,0,7
241142718,456771684,8/3/2017 12:54,0,9
241695865,1103083,8/4/2017 15:03,0,15
241783498,32375178,8/5/2017 0:07,Electronics,15
241871394,457676643,8/5/2017 13:08,Sports & Fitness,16
243676062,460187165,8/15/2017 19:34,Electronics,11
245727412,457085549,8/25/2017 17:06,Home & Kitchen,9
246368496,158535338,8/28/2017 16:10,Home & Kitchen,17
246817392,234306575,8/30/2017 16:09,Health & Beauty,11
247640064,317235220,9/3/2017 12:13,Baby & Kids,14
249532285,454509074,9/12/2017 18:09,Phones & Tabs,14
250068025,260008919,11/22/2017 23:08,Electronics,10
250249903,463247219,9/19/2017 14:31,0,18
250267593,158535338,9/16/2017 16:52,Home & Kitchen,16
250624676,469953864,9/18/2017 13:28,Other,15
250881763,424321490,12/19/2017 20:16,Sports & Fitness,15
251197583,467201700,9/21/2017 18:20,Home & Kitchen,13
251464253,158535338,9/23/2017 11:59,Electronics,19
252298816,158535338,9/28/2017 9:51,Home & Kitchen,13
253713177,158535338,10/4/2017 17:05,Home & Kitchen,12
254117421,158535338,10/6/2017 16:06,0,19
255456963,158535338,10/12/2017 11:30,Home & Kitchen,16
256042463,158535338,10/14/2017 11:52,Home & Kitchen,18
256065486,412847544,10/16/2017 14:37,Electronics,14
256590256,158535338,10/16/2017 13:10,Home & Kitchen,14
256648366,158535338,10/16/2017 17:29,Home & Kitchen,23
257699303,479456941,10/20/2017 12:04,Other,13
257986068,479853189,10/21/2017 14:52,Electronics,14
258431498,158535338,10/23/2017 12:46,Home & Kitchen,15
259836279,1140113,10/29/2017 10:49,Health & Beauty,14
260098267,1086233,10/31/2017 17:48,Home & Kitchen,8
260546492,158535338,11/1/2017 16:18,Home & Kitchen,11
261810480,135925058,11/7/2017 15:30,Home & Kitchen,18
262194168,158535338,11/9/2017 9:01,Home & Kitchen,9
262334572,485328655,11/10/2017 21:10,Baby & Kids,14
262745025,158535338,11/11/2017 11:37,Home & Kitchen,13
265898757,1069096,12/15/2017 12:06,Other,17
265989613,230873887,11/26/2017 21:02,Electronics,14
266133095,1071289,11/25/2017 14:40,Baby & Kids,12
267219294,16078280,12/5/2017 14:06,Electronics,8
267748350,492192069,12/1/2017 15:07,Home & Kitchen,11
268165140,492712018,12/3/2017 1:17,Electronics,11
272006876,497549834,12/17/2017 13:50,Electronics,11
272070692,64574674,12/17/2017 18:25,Home & Kitchen,17
272823815,494681448,12/21/2017 10:11,Electronics,17
273287490,1128853,12/22/2017 20:55,Home & Kitchen,16
275828841,502332659,1/3/2018 11:40,Baby & Kids,22
275940124,1130558,1/3/2018 22:40,0,13
276433961,500438995,1/7/2018 9:58,0,17
276830324,158535338,1/8/2018 13:20,Home & Kitchen,16
277403294,504286711,1/10/2018 17:00,Home & Kitchen,15
277681158,504620453,1/11/2018 17:53,Electronics,17
278828307,158535338,1/16/2018 23:26,0,17
279246380,494681448,1/18/2018 16:07,0,20
280031802,507688368,1/22/2018 12:39,Home & Kitchen,14
281123944,249067034,1/27/2018 14:56,Other,11
281403391,506121817,1/28/2018 23:28,Other,11
281491287,44518490,1/29/2018 12:28,Home & Kitchen,15
285647912,1070637,2/17/2018 12:08,0,15
287687286,462953216,2/27/2018 15:05,0,17
288178535,492464373,2/24/2018 11:54,Home & Kitchen,17
288204216,517755041,2/24/2018 14:50,Electronics,14
288531900,518171968,2/25/2018 18:50,Sports & Fitness,0
145440846,188221303,9/29/2017 8:53,Phones & Tabs,2
156972576,55175332,11/8/2017 8:02,Home & Kitchen,16
219975837,1108858,9/15/2017 23:11,0,10
221834070,1080956,10/9/2017 9:40,Health & Beauty,17
229724838,1118668,11/23/2017 9:58,0,14
241466616,158535338,8/3/2017 16:00,0,12
241955411,1052772,8/13/2017 16:45,Other,20
243029318,1140398,8/15/2017 7:42,Other,17
246156447,457085549,8/27/2017 15:38,Home & Kitchen,13
246333890,449845028,2/19/2018 13:21,Home & Kitchen,14
247342519,1080333,9/27/2017 17:11,Home & Kitchen,22
247540212,454756380,9/2/2017 22:30,Other,21
247881392,158535338,9/4/2017 17:10,Home & Kitchen,14
248545847,262535920,12/11/2017 10:49,0,16
249062773,467691823,9/10/2017 11:18,0,15
250041740,158535338,9/15/2017 12:58,Home & Kitchen,11
251073432,1072638,9/23/2017 12:41,Home & Kitchen,12
254134937,1093304,10/6/2017 16:28,Electronics,8
254968946,158535338,10/10/2017 15:39,Home & Kitchen,17
256092339,248777102,10/16/2017 13:20,0,11
256472978,1116369,10/16/2017 13:35,0,17
257491576,214754496,10/19/2017 18:21,Other,14
257991568,234308397,10/21/2017 15:12,Home & Kitchen,18
258306606,133221774,10/22/2017 20:19,0,20
258403682,1127360,10/23/2017 7:14,Baby & Kids,20
258431577,158535338,10/23/2017 12:53,Home & Kitchen,13
260122137,482516394,10/30/2017 17:03,0,11
261767938,484526268,11/7/2017 9:08,Electronics,12
262083650,483076030,11/17/2017 10:21,Electronics,16
263482279,158535338,11/14/2017 15:35,0,16
263920166,158535338,11/16/2017 11:23,0,11
265215692,488912503,11/21/2017 15:17,Electronics,19
265498013,158535338,11/22/2017 16:58,0,22
265970300,1112381,12/17/2017 16:50,0,18
266012186,1055518,1/21/2018 19:44,Health & Beauty,12
267819884,492229038,12/1/2017 20:38,Home & Kitchen,10
268622213,492464451,12/4/2017 15:18,Home & Kitchen,14
270979364,496226429,12/13/2017 10:01,Home & Kitchen,12
272025461,406083348,12/17/2017 15:18,Electronics,10
272807417,55884164,12/20/2017 16:21,Other,11
272821315,158535338,12/20/2017 18:51,0,21
273470229,227014561,2/6/2018 13:02,0,10
273602202,499578462,12/24/2017 10:07,Electronics,11
274747146,500991663,12/29/2017 11:30,Home & Kitchen,21
276038865,494681448,1/4/2018 15:08,0,13
277595732,386097880,1/11/2018 11:57,Health & Beauty,21
279096521,158535338,1/18/2018 17:40,Home & Kitchen,9
280291904,158535338,1/24/2018 16:19,Home & Kitchen,11
282024924,510171158,1/31/2018 17:26,Health & Beauty,23
282661424,1163186,2/18/2018 23:49,0,7
284517750,1087814,2/13/2018 22:05,Other,12
43622675,1064495,11/22/2017 17:51,Baby & Kids,22
116474846,156184385,10/11/2017 21:55,Electronics,12
162066873,258918618,11/7/2017 12:54,Sports & Fitness,11
164001237,1127996,8/15/2017 13:54,Home & Kitchen,21
184053245,293106940,8/17/2017 10:15,Home & Kitchen,18
223325068,1057319,12/2/2017 23:28,0,7
224637535,421004199,10/26/2017 21:04,Electronics,7
234720089,1179926,10/15/2017 22:30,Other,7
239219391,1183292,12/10/2017 7:42,Home & Kitchen,11
240242765,1070608,9/9/2017 22:17,Other,12
240537774,277296277,8/20/2017 23:16,Home & Kitchen,16
240609858,316052056,8/2/2017 11:47,0,17
240887869,158535338,8/1/2017 16:48,Home & Kitchen,9
241618959,158535338,8/4/2017 14:19,Home & Kitchen,11
242719489,457085549,8/10/2017 16:35,0,16
244223557,1201668,10/3/2017 11:01,0,16
244251345,158535338,8/18/2017 16:29,0,17
245924840,419835990,9/7/2017 11:32,Other,17
247674938,462689481,9/3/2017 17:59,0,16
247921171,1111749,9/12/2017 12:17,Home & Kitchen,17
250974721,470446819,9/20/2017 13:44,Sports & Fitness,18
251779786,158535338,9/25/2017 16:49,Home & Kitchen,15
252126057,145447685,9/27/2017 16:48,Electronics,13
253688821,119932134,10/4/2017 16:11,Home & Kitchen,13
254071105,474068391,10/6/2017 10:08,0,10
255016700,117652977,11/17/2017 8:08,Other,11
255534252,476714370,10/12/2017 14:40,Electronics,12
259231320,481416690,10/26/2017 16:07,Home & Kitchen,22
260389124,375744660,11/1/2017 11:07,Other,10
260546184,158535338,11/1/2017 14:06,Electronics,19
260768911,474015798,11/2/2017 14:12,Home & Kitchen,10
261593219,302142056,11/6/2017 14:38,Electronics,15
262002418,158535338,11/8/2017 10:00,0,17
263747441,487071656,11/15/2017 17:28,Electronics,15
264206378,455829668,11/17/2017 12:26,Home & Kitchen,15
264883502,488483657,11/20/2017 11:53,Sports & Fitness,10
266140498,158535338,11/25/2017 14:48,Home & Kitchen,13
266631887,158535338,11/27/2017 16:06,Home & Kitchen,22
267163984,158535338,11/29/2017 14:37,Home & Kitchen,14
267819013,492227694,12/1/2017 19:59,0,12
268025150,1062980,12/31/2017 21:24,Home & Kitchen,16
268285922,1081182,12/3/2017 12:48,0,18
268295655,492864821,12/3/2017 13:32,Home & Kitchen,23
268318800,492869703,12/3/2017 15:11,Electronics,8
268339874,492909484,12/3/2017 17:15,0,1
268369687,1156141,12/22/2017 8:43,Home & Kitchen,16
269494733,494300566,12/7/2017 16:44,Home & Kitchen,11
269924753,158535338,12/9/2017 12:40,Home & Kitchen,6
269993240,1097553,2/4/2018 19:04,Electronics,13
270174091,1183292,12/30/2017 21:40,0,6
270732415,258945374,12/12/2017 11:00,0,10
272268239,494681448,12/18/2017 15:15,Electronics,18
272277043,158535338,12/18/2017 13:51,Home & Kitchen,17
272773444,498561675,12/20/2017 12:59,Home & Kitchen,14
273588121,499547619,12/24/2017 8:38,0,11
273651502,335149792,12/24/2017 17:17,Phones & Tabs,13
274683467,158535338,12/29/2017 9:57,Home & Kitchen,13
274806301,501054861,12/29/2017 15:32,Home & Kitchen,16
280211099,165613705,1/23/2018 10:08,0,16
280211099,165613705,1/23/2018 10:08,Health & Beauty,19
280900978,158535338,1/28/2018 11:26,Home & Kitchen,17
281786220,113178176,1/30/2018 17:03,Other,14
282553374,1189330,2/2/2018 14:45,Electronics,15
284201420,512981886,2/9/2018 16:03,0,14
284419069,513224051,2/10/2018 13:09,0,11
284474497,1064786,2/13/2018 10:36,0,9
287621937,122038074,2/22/2018 12:44,Health & Beauty,11
176441060,1174376,8/4/2017 15:39,Home & Kitchen,18
193997638,78646130,1/29/2018 14:35,Home & Kitchen,13
216394117,421456952,12/1/2017 23:26,0,14
223333429,127398970,8/10/2017 11:19,Health & Beauty,9
226085100,73025601,10/25/2017 10:33,Other,21
228457795,94211083,11/16/2017 11:57,Other,21
234730774,1082041,8/1/2017 22:55,Other,10
235351423,1134718,10/21/2017 21:03,0,22
241135470,158535338,8/2/2017 16:59,Home & Kitchen,16
241458297,157320079,9/14/2017 23:14,0,16
242885671,158535338,8/11/2017 16:14,Home & Kitchen,14
242915368,459135527,11/2/2017 14:01,Other,15
242922371,1110253,8/11/2017 15:50,0,12
245433271,158535338,8/24/2017 10:24,Home & Kitchen,18
246590397,464116995,8/29/2017 14:23,Sports & Fitness,14
246836917,457085549,8/30/2017 16:42,Health & Beauty,15
248260272,303621956,9/6/2017 13:11,Other,13
249474567,1070319,9/12/2017 11:44,Fashion,13
249675878,468321604,9/15/2017 10:42,Electronics,15
250641069,158535338,9/18/2017 14:51,Home & Kitchen,19
251551574,471371336,9/24/2017 1:35,0,10
252191178,472231109,9/27/2017 16:24,Home & Kitchen,15
253407193,473963183,10/3/2017 9:45,Electronics,16
254277150,473434437,10/7/2017 7:55,Electronics,11
254824377,475784177,10/10/2017 17:36,Other,13
257372808,158535338,10/19/2017 12:49,0,16
258431485,158535338,10/23/2017 12:45,Sports & Fitness,17
259210393,158535338,10/26/2017 17:10,Home & Kitchen,12
259380378,481610264,10/30/2017 16:01,Health & Beauty,14
260360489,439006841,1/3/2018 19:57,Electronics,6
263098121,248757218,1/8/2018 22:11,Other,10
263502942,1182038,12/13/2017 17:04,Electronics,13
263983765,487300794,11/16/2017 15:53,Other,13
265154678,158535338,11/21/2017 13:21,Home & Kitchen,10
265925399,489796979,11/24/2017 17:11,Other,12
266900092,302142056,11/28/2017 17:15,0,11
267750561,492176254,12/1/2017 15:04,Electronics,10
268023477,492552694,12/2/2017 14:17,Electronics,11
268097457,492609235,12/2/2017 19:41,Electronics,12
268289531,492861742,12/3/2017 12:53,Home & Kitchen,14
268313874,492868532,12/3/2017 14:49,Home & Kitchen,19
268868693,446867451,12/5/2017 11:59,Other,17
268916622,252370062,1/17/2018 17:20,Phones & Tabs,16
269144690,1147942,12/23/2017 6:45,Home & Kitchen,15
269229591,1184345,1/23/2018 16:49,Other,11
269701899,1180426,12/8/2017 12:03,Electronics,9
269997185,494975389,12/9/2017 12:51,Electronics,12
271549604,496993295,12/15/2017 14:26,Electronics,10
272802563,162074741,1/5/2018 17:12,Other,22
273287930,499214476,1/3/2018 17:01,Electronics,12
273299971,1077393,12/22/2017 23:14,Electronics,16
275035859,501361711,12/30/2017 17:41,Home & Kitchen,18
275680034,502153275,1/22/2018 14:40,Home & Kitchen,10
275874606,502369189,1/3/2018 15:49,0,11
278798423,506193708,1/16/2018 15:37,Home & Kitchen,11
279428425,158535338,1/19/2018 23:53,Home & Kitchen,12
280291416,158535338,1/24/2018 6:29,Home & Kitchen,13
285130945,514084836,2/13/2018 15:33,0,9
287312222,516707550,2/21/2018 13:57,Fashion,16
118767119,1091093,1/17/2018 16:49,Electronics,22
178467206,1083248,10/16/2017 16:13,Electronics,14
218732399,1126774,12/19/2017 9:36,0,10
218738905,1068804,10/25/2017 15:32,Electronics,17
234617207,447518410,8/1/2017 12:58,Other,11
238227790,101210349,8/2/2017 6:25,Other,13
241101622,456713963,8/2/2017 13:04,0,17
242511661,158535338,8/9/2017 14:33,0,11
242870325,459083346,8/11/2017 10:08,0,13
243352915,158535338,8/14/2017 11:49,0,19
243934694,158535338,8/17/2017 13:37,Home & Kitchen,15
244033078,135149430,8/17/2017 18:03,0,17
245035024,158535338,8/22/2017 9:47,0,14
245100651,462123561,9/18/2017 12:00,Home & Kitchen,13
245769279,462953216,8/25/2017 18:25,0,13
247877125,126267504,9/4/2017 16:19,Baby & Kids,13
247881422,158535338,9/4/2017 17:12,Home & Kitchen,18
248284307,457085549,9/6/2017 16:54,0,18
248453684,158535338,9/7/2017 16:30,Home & Kitchen,20
249469885,457085549,9/12/2017 16:55,Home & Kitchen,11
249862381,464183288,9/14/2017 10:38,Electronics,19
250984459,158535338,9/20/2017 16:44,0,11
253222837,1068208,10/4/2017 15:24,Home & Kitchen,6
254117651,158535338,10/6/2017 17:10,0,16
255449345,473205935,10/12/2017 15:47,Electronics,11
256127005,477490380,10/14/2017 17:14,0,0
256814394,408297809,10/17/2017 7:11,Home & Kitchen,1
257268882,1122332,11/7/2017 20:18,0,22
258010543,479867700,10/21/2017 16:25,Home & Kitchen,17
258345942,1315708,10/24/2017 21:17,Electronics,13
259842970,302142056,10/30/2017 10:34,Home & Kitchen,16
260352100,158535338,10/31/2017 17:23,Electronics,10
260879516,200045740,11/3/2017 0:59,Other,12
261588572,458530694,11/16/2017 13:56,Other,11
262217165,485110669,11/9/2017 9:55,Home & Kitchen,16
262305185,158535338,11/9/2017 17:35,Home & Kitchen,15
262735049,151984922,11/11/2017 10:56,Home & Kitchen,14
262755685,485847293,11/11/2017 13:03,Other,20
263694580,486960019,11/15/2017 12:00,Home & Kitchen,12
266870295,158535338,11/28/2017 15:09,Home & Kitchen,15
268914651,492740654,1/15/2018 11:32,Home & Kitchen,9
269709873,262278934,12/8/2017 14:49,Electronics,10
269734303,1050661,12/8/2017 15:16,Electronics,21
269774868,494677543,12/8/2017 16:45,Home & Kitchen,16
270569318,158535338,12/11/2017 19:48,Electronics,13
271006192,1093935,12/13/2017 13:00,Home & Kitchen,13
271532521,158535338,12/15/2017 16:38,Electronics,16
272971934,488846352,12/21/2017 10:29,Other,16
273228941,499117571,12/23/2017 10:31,Home & Kitchen,18
273777238,499804634,12/27/2017 21:56,Other,20
276077683,158535338,1/5/2018 15:58,Home & Kitchen,16
276830368,158535338,1/8/2018 14:55,Home & Kitchen,12
277503540,158535338,1/11/2018 17:03,0,10
278958668,506355163,1/17/2018 8:30,Electronics,16
281771521,385325416,1/30/2018 15:49,0,12
282803706,511261055,2/3/2018 14:56,0,16
283442171,512052983,2/6/2018 12:55,0,15
284203276,158535338,2/9/2018 15:21,Home & Kitchen,14
285415966,1076053,2/17/2018 12:00,Home & Kitchen,18
111363440,104252104,2/22/2018 16:20,0,9
165261943,1077035,1/6/2018 9:39,Electronics,13
184441143,1089792,12/21/2017 14:33,Phones & Tabs,9
216357497,246727821,12/16/2017 13:25,Electronics,17
223625712,431957439,10/11/2017 14:01,Home & Kitchen,9
227950869,52890165,11/2/2017 11:17,Health & Beauty,21
229115919,220666318,8/16/2017 16:43,0,21
239473371,454446100,8/23/2017 17:50,Home & Kitchen,15
242381597,403442811,10/4/2017 13:49,Home & Kitchen,13
242511839,158535338,8/9/2017 15:46,Home & Kitchen,11
243650769,1165277,8/15/2017 17:20,Home & Kitchen,17
245433122,158535338,8/24/2017 9:16,0,20
246192598,1143232,12/12/2017 15:20,0,13
246549581,158535338,8/29/2017 14:40,0,10
246778274,464369823,8/30/2017 12:07,Other,16
247629662,465612543,9/3/2017 11:43,Other,7
247674824,462689481,9/3/2017 17:20,0,10
247881178,158535338,9/4/2017 15:50,0,9
248655556,158535338,9/8/2017 13:17,0,7
248729088,158535338,9/8/2017 16:50,Home & Kitchen,13
248918820,1120677,9/9/2017 16:07,0,9
249224317,158535338,9/11/2017 10:37,Home & Kitchen,19
250041934,158535338,9/15/2017 14:37,Home & Kitchen,17
250415977,469610899,9/20/2017 12:21,Baby & Kids,16
253230855,1117871,10/4/2017 13:44,Electronics,14
254787015,158535338,10/9/2017 16:51,Home & Kitchen,20
255239401,158535338,10/11/2017 16:26,0,21
256611690,478124477,10/23/2017 14:16,Other,21
259231568,1059081,12/18/2017 14:30,Home & Kitchen,16
260297792,412847544,10/31/2017 13:18,Other,9
260720817,158535338,11/2/2017 16:04,0,10
261792245,484550272,11/7/2017 11:50,Electronics,11
261844548,484619055,11/7/2017 15:25,Other,22
261844548,484619055,11/7/2017 15:25,Other,22
262072301,158535338,11/8/2017 16:44,Home & Kitchen,13
262500466,485563259,11/10/2017 13:23,Fashion,14
262780289,1179600,11/24/2017 18:35,Electronics,16
263201115,1055196,11/22/2017 19:05,0,12
263920483,158535338,11/16/2017 13:18,Home & Kitchen,16
263998959,1213677,11/16/2017 17:47,Electronics,10
264403718,338304331,11/18/2017 9:08,Other,10
264495119,158535338,11/18/2017 16:54,Home & Kitchen,19
265684201,489485963,12/27/2017 12:22,Other,0
265970414,1050459,11/24/2017 20:52,Baby & Kids,17
266620271,1054446,11/27/2017 15:30,Electronics,12
267219161,1061022,11/29/2017 18:11,Electronics,20
268059849,492601654,12/2/2017 16:51,Home & Kitchen,21
270739353,135925058,12/12/2017 13:44,Other,17
272206935,271107728,12/18/2017 8:44,Home & Kitchen,13
273009259,158535338,12/21/2017 16:09,Home & Kitchen,11
273220252,258945920,12/22/2017 13:54,Electronics,14
274215414,158535338,12/27/2017 14:27,Home & Kitchen,16
274683755,158535338,12/29/2017 12:13,0,17
274999094,501284067,12/30/2017 13:21,Home & Kitchen,17
275902709,270775931,1/3/2018 19:12,Other,13
284171497,512891024,2/9/2018 12:47,Electronics,13
284190045,512927921,2/9/2018 14:41,Home & Kitchen,15
286804918,209231513,2/19/2018 19:06,Other,12
287039813,158535338,2/20/2018 15:34,Home & Kitchen,19
287092261,438547628,2/20/2018 20:12,Sports & Fitness,18
287092261,438547628,2/20/2018 20:12,0,19
88616479,106809307,1/6/2018 12:18,Home & Kitchen,9
102956896,1053394,12/24/2017 19:08,Home & Kitchen,14
108597974,1086482,10/14/2017 16:20,Other,18
133353212,179127031,9/21/2017 15:29,0,8
174407568,301054649,12/17/2017 16:53,Home & Kitchen,10
174407568,301054649,12/17/2017 16:53,Home & Kitchen,13
215667318,420386553,8/27/2017 22:46,Other,15
22017368,1106513,2/19/2018 13:09,Phones & Tabs,13
224485139,1054957,10/25/2017 17:21,Electronics,13
230281528,1081189,8/22/2017 14:07,Home & Kitchen,13
234720128,172765100,9/13/2017 18:15,Other,14
236197328,1074604,10/18/2017 12:40,Phones & Tabs,10
241421843,163430452,8/16/2017 12:41,Electronics,17
242314657,457085549,8/8/2017 12:56,Electronics,7
243653003,158535338,8/15/2017 16:51,Home & Kitchen,10
243934301,158535338,8/17/2017 10:44,Home & Kitchen,14
245598159,462522471,8/24/2017 23:37,0,19
246215404,1155248,8/27/2017 21:09,Electronics,14
246483174,463976014,8/29/2017 23:17,Other,20
246826328,464456637,8/30/2017 16:16,Other,12
246982118,158535338,8/31/2017 11:04,Electronics,17
248309590,463035941,9/6/2017 18:18,Electronics,22
249532768,1110261,9/13/2017 13:49,0,14
249740156,1051996,12/30/2017 10:37,Other,16
249875817,462689481,9/14/2017 16:28,0,14
249878070,468842610,9/14/2017 12:07,Electronics,11
249907540,158535338,9/14/2017 15:34,0,12
249934184,342496241,1/28/2018 14:25,Other,20
249934184,342496241,1/28/2018 14:25,Other,13
250728889,351618133,10/1/2017 2:24,Home & Kitchen,14
250728889,351618133,10/1/2017 2:24,Other,16
251451798,158535338,9/23/2017 16:18,Home & Kitchen,14
251995480,472022682,9/26/2017 16:51,Electronics,14
254091622,474861548,10/6/2017 12:14,Other,21
254133397,474922720,10/6/2017 16:15,Phones & Tabs,15
254954720,1092763,12/9/2017 17:13,Home & Kitchen,9
255183699,360906497,10/21/2017 12:47,0,11
255497171,158535338,10/12/2017 12:09,Home & Kitchen,14
256385830,316324260,10/15/2017 19:08,0,14
258014650,479859260,10/21/2017 16:55,Home & Kitchen,14
258205852,400869067,11/22/2017 16:18,Health & Beauty,17
261629197,456719721,11/6/2017 17:36,Electronics,17
263158325,158535338,11/13/2017 8:38,Home & Kitchen,12
263729716,412081921,11/15/2017 14:30,Other,18
263772017,487092396,11/15/2017 18:35,Electronics,9
263920961,158535338,11/16/2017 16:46,Home & Kitchen,16
264184647,158535338,11/17/2017 14:46,Home & Kitchen,17
264943837,158535338,11/20/2017 14:09,Health & Beauty,14
265508183,489288286,11/23/2017 12:28,Other,13
266012045,1116515,11/26/2017 11:44,Home & Kitchen,14
266063719,376323708,11/25/2017 11:12,0,23
266167566,490109670,11/25/2017 17:53,0,16
266790214,490923551,11/28/2017 9:35,Other,13
266790214,490923551,11/28/2017 9:35,Other,18
